CODGEO;LIBGEO;Abstention;Extrême-Gauche;NFP;Divers Gauche;Ensemble;Divers Centre;LR;RN;Reconquête;Divers
24563;Valojoulx;53;0.0;85.0;0.0;0.0;26.0;10.0;56.0;0.0;0.0
24564;Vanxains;174;5.0;76.0;0.0;76.0;0.0;15.0;165.0;0.0;0.0
24565;Varaignes;66;4.0;63.0;0.0;43.0;0.0;17.0;72.0;0.0;0.0
24566;Varennes;107;6.0;67.0;0.0;53.0;0.0;15.0;120.0;0.0;0.0
24567;Vaunac;57;4.0;49.0;0.0;36.0;0.0;10.0;55.0;0.0;0.0
24568;Vélines;231;8.0;135.0;0.0;80.0;0.0;42.0;320.0;0.0;0.0
24569;Vendoire;38;0.0;12.0;0.0;20.0;0.0;2.0;31.0;0.0;0.0
24570;Verdon;3;0.0;19.0;0.0;16.0;0.0;1.0;6.0;0.0;0.0
24571;Vergt;366;5.0;211.0;0.0;39.0;128.0;65.0;395.0;16.0;0.0
24572;Vergt-de-Biron;38;2.0;33.0;0.0;20.0;0.0;5.0;41.0;0.0;0.0
24573;Verteillac;135;2.0;98.0;0.0;97.0;0.0;39.0;150.0;0.0;0.0
24574;Veyrignac;67;2.0;90.0;0.0;0.0;38.0;10.0;69.0;6.0;0.0
24575;Veyrines-de-Domme;50;1.0;58.0;0.0;0.0;18.0;9.0;45.0;1.0;0.0
24576;Veyrines-de-Vergt;41;1.0;37.0;0.0;0.0;25.0;12.0;72.0;2.0;0.0
24577;Vézac;118;5.0;107.0;0.0;7.0;78.0;22.0;124.0;2.0;0.0
24580;Villac;55;5.0;58.0;0.0;0.0;39.0;10.0;58.0;0.0;0.0
24581;Villamblard;151;6.0;164.0;0.0;103.0;0.0;29.0;178.0;0.0;0.0
24582;Villars;80;9.0;102.0;0.0;43.0;0.0;20.0;101.0;0.0;0.0
24584;Villefranche-de-Lonchat;196;5.0;124.0;0.0;77.0;0.0;27.0;319.0;0.0;0.0
24585;Villefranche-du-Périgord;165;2.0;102.0;0.0;13.0;38.0;16.0;124.0;3.0;0.0
24586;Villetoureix;150;14.0;160.0;0.0;114.0;0.0;34.0;200.0;0.0;0.0
24587;Vitrac;155;4.0;142.0;0.0;13.0;147.0;44.0;207.0;2.0;0.0
25001;Abbans-Dessous;38;0.0;43.0;1.0;35.0;0.0;0.0;65.0;0.0;0.0
25002;Abbans-Dessus;75;3.0;61.0;3.0;63.0;0.0;0.0;61.0;0.0;0.0
25003;Abbenans;110;2.0;25.0;0.0;27.0;0.0;6.0;0.0;0.0;90.0
25004;Abbévillers;266;7.0;87.0;10.0;90.0;0.0;0.0;336.0;0.0;0.0
25005;Accolans;21;0.0;6.0;0.0;12.0;0.0;1.0;0.0;0.0;37.0
25006;Adam-lès-Passavant;16;2.0;5.0;0.0;12.0;0.0;1.0;0.0;0.0;28.0
25007;Adam-lès-Vercel;16;1.0;4.0;0.0;2.0;0.0;18.0;24.0;0.0;1.0
25008;Aibre;104;3.0;41.0;0.0;59.0;0.0;7.0;0.0;0.0;135.0
25009;Aïssey;40;0.0;13.0;0.0;20.0;0.0;3.0;0.0;0.0;51.0
25011;Allenjoie;140;6.0;80.0;17.0;98.0;0.0;0.0;237.0;0.0;0.0
25012;Les Alliés;26;0.0;19.0;0.0;13.0;0.0;34.0;45.0;0.0;0.0
25013;Allondans;58;1.0;14.0;0.0;40.0;0.0;6.0;0.0;0.0;65.0
25014;Amagney;189;15.0;111.0;0.0;110.0;0.0;31.0;182.0;0.0;0.0
25015;Amancey;120;4.0;51.0;0.0;52.0;0.0;150.0;178.0;0.0;0.0
25016;Amathay-Vésigneux;37;1.0;24.0;0.0;25.0;0.0;9.0;56.0;0.0;0.0
25017;Amondans;15;1.0;13.0;0.0;7.0;0.0;21.0;13.0;0.0;0.0
25018;Anteuil;154;4.0;57.0;0.0;81.0;0.0;10.0;0.0;0.0;191.0
25019;Appenans;78;2.0;36.0;0.0;59.0;0.0;1.0;0.0;0.0;133.0
25020;Arbouans;208;5.0;126.0;11.0;84.0;0.0;0.0;192.0;0.0;0.0
25021;Arc-et-Senans;355;0.0;174.0;23.0;306.0;0.0;0.0;302.0;0.0;0.0
25022;Arcey;317;15.0;116.0;0.0;250.0;0.0;8.0;0.0;0.0;430.0
25024;Arçon;156;3.0;78.0;0.0;63.0;0.0;227.0;184.0;0.0;3.0
25025;Arc-sous-Cicon;101;6.0;67.0;0.0;33.0;0.0;152.0;139.0;0.0;6.0
25026;Arc-sous-Montenot;54;1.0;35.0;0.0;15.0;0.0;35.0;45.0;0.0;0.0
25029;Aubonne;55;2.0;28.0;0.0;8.0;0.0;64.0;54.0;0.0;1.0
25030;Audeux;63;1.0;75.0;0.0;80.0;0.0;0.0;81.0;0.0;0.0
25031;Audincourt;3570;77.0;2182.0;88.0;691.0;0.0;0.0;1718.0;0.0;0.0
25032;Autechaux;104;3.0;45.0;0.0;86.0;0.0;6.0;0.0;0.0;115.0
25033;Autechaux-Roide;141;2.0;56.0;9.0;47.0;0.0;0.0;184.0;0.0;0.0
25035;Les Auxons;512;4.0;406.0;40.0;572.0;0.0;0.0;521.0;0.0;0.0
25036;Avanne-Aveney;407;1.0;363.0;14.0;459.0;0.0;0.0;281.0;0.0;0.0
25038;Avilley;33;0.0;14.0;0.0;27.0;0.0;1.0;0.0;0.0;39.0
25039;Avoudrey;198;6.0;45.0;0.0;75.0;0.0;173.0;165.0;0.0;1.0
25040;Badevel;160;5.0;71.0;11.0;89.0;0.0;0.0;234.0;0.0;0.0
25041;Bannans;76;1.0;14.0;0.0;13.0;0.0;55.0;85.0;0.0;0.0
25042;Le Barboux;46;1.0;18.0;0.0;14.0;0.0;61.0;50.0;0.0;0.0
25043;Bart;457;14.0;199.0;0.0;350.0;0.0;9.0;0.0;0.0;491.0
25044;Bartherans;7;1.0;9.0;0.0;17.0;0.0;0.0;8.0;0.0;0.0
25045;Battenans-les-Mines;13;2.0;4.0;0.0;8.0;0.0;0.0;18.0;0.0;0.0
25046;Battenans-Varin;13;0.0;3.0;0.0;12.0;0.0;2.0;0.0;0.0;29.0
25047;Baume-les-Dames;1391;39.0;537.0;0.0;848.0;0.0;44.0;0.0;0.0;951.0
25048;Bavans;819;27.0;351.0;0.0;518.0;0.0;43.0;0.0;0.0;864.0
25049;Belfays;25;0.0;6.0;0.0;19.0;0.0;2.0;0.0;0.0;46.0
25050;Le Bélieu;68;1.0;26.0;0.0;34.0;0.0;100.0;87.0;0.0;4.0
25051;Belleherbe;141;4.0;35.0;0.0;106.0;0.0;8.0;0.0;0.0;160.0
25052;Belmont;6;0.0;2.0;0.0;4.0;0.0;21.0;14.0;0.0;0.0
25053;Belvoir;13;0.0;10.0;0.0;34.0;0.0;5.0;0.0;0.0;27.0
25054;Berche;117;5.0;66.0;8.0;77.0;0.0;0.0;141.0;0.0;0.0
25055;Berthelange;75;0.0;40.0;0.0;60.0;0.0;0.0;82.0;0.0;0.0
25056;Besançon;21761;56.0;8137.0;422.0;5626.0;0.0;1474.0;4345.0;0.0;1.0
25057;Bethoncourt;1273;35.0;774.0;0.0;284.0;0.0;37.0;0.0;0.0;547.0
25058;Beure;365;17.0;276.0;0.0;135.0;0.0;38.0;249.0;0.0;0.0
25059;Beutal;65;5.0;27.0;0.0;29.0;0.0;8.0;0.0;0.0;95.0
25060;Val-d'Usiers;459;13.0;140.0;0.0;108.0;0.0;402.0;373.0;0.0;4.0
25061;Bief;26;3.0;18.0;0.0;18.0;0.0;0.0;0.0;0.0;32.0
25062;Le Bizot;61;1.0;29.0;0.0;7.0;0.0;57.0;73.0;0.0;3.0
25063;Blamont;252;4.0;94.0;23.0;162.0;0.0;0.0;278.0;0.0;0.0
25065;Blarians;11;0.0;6.0;0.0;15.0;0.0;3.0;14.0;0.0;0.0
25066;Blussangeaux;14;0.0;4.0;0.0;19.0;0.0;3.0;0.0;0.0;30.0
25067;Blussans;32;4.0;15.0;0.0;36.0;0.0;3.0;0.0;0.0;57.0
25070;Bolandoz;60;2.0;24.0;0.0;22.0;0.0;100.0;79.0;0.0;2.0
25071;Bondeval;109;3.0;56.0;9.0;47.0;0.0;0.0;161.0;0.0;0.0
25072;Bonnal;5;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;6.0
25073;Bonnay;146;9.0;116.0;0.0;106.0;0.0;40.0;229.0;0.0;0.0
25074;Bonnétage;143;5.0;57.0;0.0;51.0;0.0;171.0;205.0;0.0;2.0
25075;Bonnevaux;101;2.0;30.0;0.0;27.0;0.0;69.0;59.0;0.0;1.0
25077;La Bosse;17;0.0;7.0;0.0;1.0;0.0;11.0;28.0;0.0;1.0
25078;Bouclans;171;5.0;145.0;0.0;142.0;0.0;75.0;275.0;0.0;0.0
25079;Boujailles;95;3.0;22.0;0.0;18.0;0.0;98.0;83.0;0.0;0.0
25082;Bourguignon;189;4.0;89.0;11.0;80.0;0.0;0.0;271.0;0.0;0.0
25083;Bournois;49;1.0;15.0;0.0;28.0;0.0;1.0;0.0;0.0;51.0
25084;Boussières;249;5.0;152.0;6.0;241.0;0.0;0.0;233.0;0.0;0.0
25085;Bouverans;69;0.0;52.0;0.0;31.0;0.0;67.0;67.0;0.0;1.0
25086;Braillans;31;0.0;38.0;0.0;26.0;0.0;9.0;46.0;0.0;0.0
25087;Branne;35;0.0;13.0;0.0;25.0;0.0;1.0;0.0;0.0;55.0
25088;Breconchaux;15;3.0;13.0;0.0;7.0;0.0;6.0;24.0;0.0;0.0
25089;Bremondans;18;0.0;13.0;0.0;7.0;0.0;23.0;14.0;0.0;0.0
25090;Brères;6;0.0;10.0;0.0;14.0;0.0;0.0;13.0;0.0;0.0
25091;Les Bréseux;88;4.0;40.0;0.0;84.0;0.0;7.0;0.0;0.0;111.0
25092;La Bretenière;18;0.0;10.0;0.0;10.0;0.0;6.0;21.0;0.0;0.0
25093;Bretigney;18;2.0;5.0;0.0;13.0;0.0;2.0;0.0;0.0;19.0
25094;Bretigney-Notre-Dame;23;1.0;13.0;0.0;26.0;0.0;2.0;0.0;0.0;20.0
25095;Bretonvillers;51;3.0;20.0;0.0;16.0;0.0;58.0;61.0;0.0;0.0
25096;Brey-et-Maison-du-Bois;17;0.0;5.0;0.0;6.0;0.0;47.0;35.0;0.0;0.0
25097;Brognard;48;2.0;44.0;2.0;108.0;0.0;0.0;140.0;0.0;0.0
25098;Buffard;22;0.0;42.0;0.0;35.0;0.0;0.0;38.0;0.0;0.0
25099;Bugny;42;0.0;11.0;0.0;10.0;0.0;49.0;33.0;0.0;0.0
25100;Bulle;79;2.0;29.0;0.0;25.0;0.0;107.0;97.0;0.0;0.0
25101;Burgille;100;1.0;57.0;0.0;87.0;0.0;0.0;162.0;0.0;0.0
25102;Burnevillers;0;1.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0
25103;Busy;133;0.0;106.0;1.0;123.0;0.0;0.0;153.0;0.0;0.0
25104;By;22;1.0;33.0;0.0;6.0;0.0;0.0;8.0;0.0;0.0
25105;Byans-sur-Doubs;121;2.0;97.0;0.0;110.0;0.0;0.0;125.0;0.0;0.0
25106;Cademène;10;0.0;10.0;0.0;16.0;0.0;0.0;14.0;0.0;0.0
25107;Cendrey;39;2.0;12.0;0.0;16.0;0.0;4.0;63.0;0.0;0.0
25108;Cernay-l'Eglise;52;2.0;17.0;0.0;72.0;0.0;5.0;0.0;0.0;87.0
25109;Cessey;61;1.0;52.0;0.0;52.0;0.0;0.0;92.0;0.0;0.0
25110;Chaffois;168;4.0;77.0;0.0;77.0;0.0;185.0;181.0;0.0;1.0
25111;Chalèze;62;0.0;49.0;0.0;55.0;0.0;25.0;81.0;0.0;0.0
25112;Chalezeule;250;3.0;232.0;0.0;155.0;0.0;53.0;195.0;0.0;0.0
25113;Chamesey;24;0.0;5.0;0.0;4.0;0.0;35.0;43.0;0.0;0.0
25114;Chamesol;74;2.0;31.0;0.0;87.0;0.0;7.0;0.0;0.0;111.0
25115;Champagney;50;0.0;46.0;0.0;64.0;0.0;0.0;81.0;0.0;0.0
25116;Champlive;47;3.0;33.0;0.0;42.0;0.0;16.0;74.0;0.0;0.0
25117;Champoux;14;0.0;8.0;0.0;8.0;0.0;3.0;33.0;0.0;0.0
25119;Champvans-les-Moulins;63;2.0;46.0;0.0;57.0;0.0;0.0;96.0;0.0;0.0
25120;Chantrans;67;2.0;28.0;0.0;69.0;0.0;30.0;108.0;0.0;0.0
25121;Chapelle-des-Bois;45;4.0;81.0;0.0;13.0;0.0;69.0;13.0;0.0;0.0
25122;Chapelle-d'Huin;84;2.0;15.0;0.0;20.0;0.0;100.0;122.0;0.0;1.0
25124;Charmauvillers;48;1.0;20.0;0.0;41.0;0.0;2.0;0.0;0.0;62.0
25125;Charmoille;45;2.0;42.0;0.0;40.0;0.0;7.0;0.0;0.0;91.0
25126;Charnay;115;0.0;64.0;0.0;74.0;0.0;0.0;96.0;0.0;0.0
25127;Charquemont;537;20.0;123.0;0.0;502.0;0.0;18.0;0.0;0.0;537.0
25129;Chassagne-Saint-Denis;16;3.0;27.0;0.0;18.0;0.0;11.0;35.0;0.0;0.0
25130;Châteauvieux-les-Fossés;2;1.0;0.0;0.0;7.0;0.0;3.0;4.0;0.0;0.0
25131;Châtelblanc;23;0.0;14.0;0.0;10.0;0.0;27.0;21.0;0.0;0.0
25132;Châtillon-Guyotte;33;1.0;27.0;0.0;14.0;0.0;10.0;35.0;0.0;0.0
25133;Châtillon-le-Duc;414;20.0;291.0;0.0;434.0;0.0;122.0;411.0;0.0;0.0
25136;Chaucenne;88;0.0;71.0;6.0;104.0;0.0;0.0;96.0;0.0;0.0
25138;Les Terres-de-Chaux;32;0.0;6.0;0.0;21.0;0.0;4.0;0.0;0.0;48.0
25139;La Chaux;105;4.0;39.0;0.0;28.0;0.0;173.0;76.0;0.0;0.0
25141;Chaux-lès-Passavant;21;0.0;5.0;0.0;6.0;0.0;25.0;29.0;0.0;0.0
25142;Chaux-Neuve;65;1.0;42.0;0.0;29.0;0.0;41.0;41.0;0.0;0.0
25143;Chay;35;0.0;27.0;0.0;38.0;0.0;0.0;58.0;0.0;0.0
25145;Chazot;29;5.0;3.0;0.0;25.0;0.0;2.0;0.0;0.0;29.0
25147;Chemaudin et Vaux;437;1.0;283.0;28.0;424.0;0.0;0.0;372.0;0.0;1.0
25148;La Chenalotte;80;1.0;27.0;0.0;33.0;0.0;109.0;89.0;0.0;2.0
25149;Chenecey-Buillon;127;0.0;80.0;0.0;101.0;0.0;0.0;101.0;0.0;0.0
25150;Chevigney-sur-l'Ognon;46;1.0;40.0;4.0;48.0;0.0;0.0;52.0;0.0;0.0
25151;Chevigney-lès-Vercel;26;1.0;7.0;0.0;5.0;0.0;26.0;40.0;0.0;0.0
25152;La Chevillotte;26;0.0;18.0;0.0;27.0;0.0;3.0;35.0;0.0;0.0
25153;Chevroz;31;0.0;10.0;0.0;30.0;0.0;10.0;43.0;0.0;0.0
25154;Chouzelot;70;0.0;24.0;3.0;64.0;0.0;0.0;71.0;0.0;0.0
25155;Cléron;53;2.0;25.0;0.0;30.0;0.0;64.0;47.0;0.0;1.0
25156;Pays-de-Clerval;280;12.0;95.0;0.0;149.0;0.0;15.0;0.0;0.0;320.0
25157;La Cluse-et-Mijoux;281;9.0;95.0;0.0;73.0;0.0;178.0;203.0;0.0;5.0
25159;Colombier-Fontaine;315;11.0;209.0;12.0;102.0;0.0;0.0;334.0;0.0;0.0
25160;Les Combes;136;2.0;58.0;0.0;43.0;0.0;210.0;143.0;0.0;6.0
25161;Consolation-Maisonnettes;3;0.0;2.0;0.0;0.0;0.0;9.0;4.0;0.0;1.0
25162;Corcelles-Ferrières;52;0.0;40.0;0.0;27.0;0.0;0.0;60.0;0.0;0.0
25163;Corcelle-Mieslot;19;1.0;13.0;0.0;18.0;0.0;3.0;26.0;0.0;0.0
25164;Corcondray;46;0.0;15.0;0.0;25.0;0.0;0.0;25.0;0.0;0.0
25166;Côtebrune;14;1.0;9.0;0.0;17.0;0.0;2.0;0.0;0.0;21.0
25170;Courcelles-lès-Montbéliard;286;8.0;197.0;18.0;161.0;0.0;0.0;262.0;0.0;0.0
25171;Courcelles;20;0.0;9.0;0.0;20.0;0.0;0.0;27.0;0.0;0.0
25172;Courchapon;42;1.0;21.0;0.0;21.0;0.0;0.0;84.0;0.0;0.0
25173;Cour-Saint-Maurice;38;0.0;4.0;0.0;25.0;0.0;4.0;0.0;0.0;52.0
25174;Courtefontaine;52;2.0;10.0;0.0;43.0;0.0;3.0;0.0;0.0;72.0
25175;Courtetain-et-Salans;10;0.0;3.0;0.0;5.0;0.0;16.0;34.0;0.0;1.0
25176;Courvières;78;1.0;31.0;0.0;22.0;0.0;46.0;47.0;0.0;0.0
25177;Crosey-le-Grand;23;1.0;16.0;0.0;24.0;0.0;0.0;0.0;0.0;50.0
25178;Crosey-le-Petit;28;1.0;12.0;0.0;27.0;0.0;3.0;0.0;0.0;37.0
25179;Le Crouzet;15;0.0;3.0;0.0;3.0;0.0;22.0;8.0;0.0;0.0
25180;Crouzet-Migette;41;0.0;39.0;0.0;3.0;0.0;19.0;24.0;0.0;0.0
25181;Cubrial;23;2.0;16.0;0.0;23.0;0.0;1.0;0.0;0.0;45.0
25182;Cubry;15;0.0;11.0;0.0;16.0;0.0;0.0;0.0;0.0;32.0
25183;Cusance;19;3.0;9.0;0.0;13.0;0.0;1.0;0.0;0.0;23.0
25184;Cuse-et-Adrisans;48;6.0;16.0;0.0;38.0;0.0;3.0;0.0;0.0;78.0
25185;Cussey-sur-Lison;7;0.0;16.0;0.0;31.0;0.0;0.0;4.0;0.0;0.0
25186;Cussey-sur-l'Ognon;208;7.0;107.0;0.0;168.0;0.0;50.0;222.0;0.0;0.0
25187;Dambelin;93;3.0;45.0;4.0;68.0;0.0;0.0;156.0;0.0;0.0
25188;Dambenois;154;7.0;84.0;6.0;111.0;0.0;0.0;222.0;0.0;0.0
25189;Dammartin-les-Templiers;28;0.0;20.0;0.0;18.0;0.0;20.0;83.0;0.0;0.0
25190;Dampierre-les-Bois;315;11.0;191.0;27.0;184.0;0.0;0.0;395.0;0.0;0.0
25191;Dampierre-sur-le-Doubs;87;3.0;69.0;6.0;59.0;0.0;0.0;155.0;0.0;0.0
25192;Dampjoux;38;1.0;8.0;0.0;19.0;0.0;3.0;0.0;0.0;67.0
25193;Damprichard;497;14.0;120.0;0.0;320.0;0.0;22.0;0.0;0.0;286.0
