CODGEO;LIBGEO;Abstention;Extrême-Gauche;NUPES;Divers Gauche;Ensemble;Divers Droite;Droite souverainiste;LR;RN;Reconquête;Divers
63221;Medeyrolles;39.0;0.0;39.0;1.0;8.0;1.0;0.0;12.0;14.0;0.0;0.0
63226;Mur-sur-Allier;561.0;5.0;222.0;9.0;141.0;9.0;0.0;61.0;84.0;21.0;0.0
63230;Le Monestier;63.0;2.0;76.0;3.0;10.0;0.0;0.0;8.0;16.0;1.0;0.0
63231;La Monnerie-le-Montel;677.0;4.0;207.0;9.0;65.0;3.0;0.0;29.0;95.0;13.0;0.0
63239;Montmorin;226.0;3.0;186.0;3.0;40.0;3.0;0.0;16.0;39.0;11.0;0.0
63249;Néronde-sur-Dore;196.0;2.0;97.0;2.0;33.0;5.0;0.0;15.0;48.0;8.0;0.0
63252;Neuville;146.0;1.0;85.0;10.0;24.0;4.0;0.0;12.0;36.0;1.0;0.0
63253;Noalhat;76.0;0.0;47.0;2.0;6.0;2.0;0.0;4.0;38.0;4.0;0.0
63256;Novacelles;51.0;1.0;40.0;1.0;6.0;0.0;0.0;13.0;9.0;0.0;0.0
63258;Olliergues;306.0;7.0;171.0;4.0;49.0;4.0;0.0;17.0;38.0;14.0;0.0
63260;Olmet;66.0;2.0;60.0;0.0;13.0;0.0;0.0;0.0;9.0;2.0;0.0
63265;Orléat;951.0;6.0;366.0;10.0;183.0;5.0;0.0;89.0;181.0;35.0;0.0
63267;Palladuc;215.0;1.0;132.0;2.0;19.0;6.0;0.0;18.0;62.0;2.0;0.0
63271;Paslières;554.0;1.0;356.0;6.0;81.0;8.0;0.0;19.0;129.0;9.0;0.0
63276;Peschadoires;870.0;8.0;407.0;16.0;181.0;6.0;0.0;56.0;195.0;13.0;0.0
63284;Pont-du-Château;4622.0;54.0;1441.0;66.0;1052.0;48.0;0.0;311.0;864.0;111.0;0.0
63291;Puy-Guillaume;1055.0;5.0;505.0;15.0;181.0;8.0;0.0;53.0;200.0;30.0;0.0
63298;La Renaudie;55.0;0.0;44.0;2.0;4.0;0.0;0.0;0.0;12.0;2.0;0.0
63301;Ris;286.0;3.0;160.0;10.0;41.0;2.0;0.0;8.0;74.0;2.0;0.0
63309;Saillant;117.0;3.0;93.0;0.0;30.0;2.0;0.0;9.0;44.0;4.0;0.0
63310;Sainte-Agathe;69.0;2.0;80.0;4.0;14.0;1.0;0.0;4.0;7.0;1.0;0.0
63312;Saint-Alyre-d'Arlanc;70.0;0.0;38.0;1.0;16.0;0.0;0.0;15.0;20.0;1.0;0.0
63314;Saint-Amant-Roche-Savine;200.0;5.0;170.0;1.0;25.0;4.0;0.0;19.0;36.0;3.0;0.0
63319;Saint-Anthème;316.0;0.0;232.0;3.0;75.0;8.0;0.0;40.0;79.0;17.0;0.0
63322;Saint-Beauzire;731.0;14.0;340.0;7.0;251.0;8.0;0.0;90.0;174.0;20.0;0.0
63323;Saint-Bonnet-le-Bourg;84.0;1.0;62.0;0.0;9.0;1.0;0.0;12.0;16.0;0.0;0.0
63324;Saint-Bonnet-le-Chastel;121.0;1.0;62.0;2.0;14.0;0.0;0.0;7.0;12.0;4.0;0.0
63328;Sainte-Catherine;24.0;1.0;24.0;0.0;2.0;0.0;0.0;5.0;9.0;2.0;0.0
63331;Saint-Clément-de-Valorgue;95.0;0.0;59.0;1.0;23.0;3.0;0.0;17.0;16.0;8.0;0.0
63334;Saint-Dier-d'Auvergne;195.0;1.0;125.0;7.0;42.0;3.0;0.0;18.0;61.0;4.0;0.0
63337;Saint-Éloy-la-Glacière;11.0;0.0;31.0;0.0;4.0;1.0;0.0;2.0;6.0;0.0;0.0
63341;Saint-Ferréol-des-Côtes;198.0;3.0;133.0;4.0;59.0;4.0;0.0;30.0;34.0;1.0;0.0
63343;Saint-Flour-l'Étang;113.0;3.0;67.0;0.0;17.0;1.0;0.0;17.0;22.0;5.0;0.0
63353;Saint-Germain-l'Herm;182.0;2.0;121.0;2.0;27.0;4.0;0.0;16.0;42.0;3.0;0.0
63355;Saint-Gervais-sous-Meymont;89.0;2.0;77.0;0.0;5.0;4.0;0.0;8.0;19.0;0.0;0.0
63362;Saint-Ignat;337.0;4.0;189.0;5.0;68.0;9.0;0.0;31.0;68.0;7.0;0.0
63364;Saint-Jean-d'Heurs;211.0;2.0;112.0;4.0;32.0;3.0;0.0;7.0;56.0;5.0;0.0
63365;Saint-Jean-des-Ollières;146.0;3.0;144.0;2.0;38.0;1.0;0.0;13.0;31.0;7.0;0.0
63368;Saint-Julien-de-Coppel;429.0;6.0;260.0;19.0;85.0;5.0;0.0;36.0;104.0;16.0;0.0
63371;Saint-Just;73.0;1.0;60.0;1.0;14.0;2.0;0.0;8.0;18.0;4.0;0.0
63372;Saint-Laure;223.0;4.0;124.0;3.0;35.0;3.0;0.0;14.0;59.0;7.0;0.0
63374;Saint-Martin-des-Olmes;122.0;2.0;101.0;0.0;6.0;1.0;0.0;7.0;30.0;3.0;0.0
63384;Saint-Pierre-la-Bourlhonne;63.0;3.0;52.0;0.0;3.0;1.0;0.0;5.0;14.0;3.0;0.0
63393;Saint-Rémy-sur-Durolle;690.0;6.0;285.0;7.0;109.0;9.0;0.0;47.0;127.0;11.0;0.0
63394;Saint-Romain;82.0;0.0;100.0;0.0;22.0;5.0;0.0;3.0;19.0;2.0;0.0
63398;Saint-Sauveur-la-Sagne;47.0;0.0;34.0;1.0;4.0;0.0;0.0;8.0;2.0;1.0;0.0
63402;Saint-Victor-Montvianeix;111.0;0.0;85.0;3.0;25.0;4.0;0.0;8.0;30.0;2.0;0.0
63412;Sauvessanges;210.0;2.0;142.0;3.0;43.0;5.0;0.0;41.0;49.0;14.0;0.0
63414;Sauviat;243.0;1.0;124.0;3.0;30.0;0.0;0.0;23.0;36.0;4.0;0.0
63418;Sermentizon;211.0;1.0;148.0;3.0;38.0;8.0;0.0;8.0;39.0;1.0;0.0
63420;Seychalles;283.0;3.0;104.0;5.0;46.0;6.0;0.0;26.0;68.0;5.0;0.0
63424;Surat;235.0;2.0;74.0;3.0;43.0;4.0;0.0;21.0;70.0;6.0;0.0
63430;Thiers;4570.0;45.0;1589.0;52.0;591.0;39.0;0.0;203.0;573.0;88.0;0.0
63431;Thiolières;58.0;0.0;45.0;0.0;8.0;0.0;0.0;8.0;12.0;3.0;0.0
63434;Tours-sur-Meymont;172.0;2.0;184.0;2.0;40.0;3.0;0.0;5.0;56.0;8.0;0.0
63438;Trézioux;159.0;1.0;126.0;1.0;33.0;2.0;0.0;17.0;38.0;4.0;0.0
63441;Valcivières;96.0;2.0;124.0;2.0;21.0;3.0;0.0;14.0;6.0;0.0;0.0
63443;Varennes-sur-Morge;140.0;1.0;66.0;1.0;51.0;4.0;0.0;15.0;25.0;6.0;0.0
63454;Vertolaye;213.0;0.0;109.0;3.0;32.0;3.0;0.0;31.0;60.0;6.0;0.0
63461;Vinzelles;128.0;2.0;87.0;1.0;17.0;2.0;0.0;2.0;34.0;4.0;0.0
63463;Viscomtat;209.0;2.0;127.0;2.0;37.0;2.0;0.0;27.0;50.0;12.0;0.0
63465;Viverols;143.0;0.0;120.0;2.0;28.0;2.0;0.0;25.0;56.0;5.0;0.0
63468;Vollore-Montagne;135.0;2.0;94.0;3.0;32.0;2.0;0.0;8.0;48.0;6.0;0.0
63469;Vollore-Ville;284.0;4.0;157.0;5.0;53.0;3.0;0.0;31.0;52.0;14.0;0.0
64037;Arbus;448.0;8.0;130.0;14.0;155.0;0.0;5.0;41.0;102.0;16.0;29.0
64060;Artiguelouve;664.0;4.0;221.0;27.0;255.0;0.0;11.0;65.0;116.0;18.0;38.0
64080;Aussevielle;336.0;3.0;90.0;10.0;103.0;0.0;5.0;32.0;81.0;14.0;19.0
64121;Beyrie-en-Béarn;41.0;0.0;20.0;6.0;31.0;0.0;0.0;11.0;24.0;2.0;9.0
64129;Billère;4198.0;37.0;1684.0;131.0;1164.0;0.0;37.0;215.0;611.0;136.0;150.0
64142;Bougarber;350.0;3.0;69.0;13.0;99.0;0.0;4.0;29.0;78.0;11.0;27.0
64183;Caubios-Loos;221.0;2.0;81.0;13.0;90.0;0.0;1.0;18.0;57.0;17.0;6.0
64198;Denguin;716.0;4.0;243.0;17.0;235.0;0.0;9.0;47.0;124.0;20.0;29.0
64237;Gelos;1199.0;5.0;486.0;35.0;561.0;0.0;8.0;99.0;170.0;63.0;39.0
64335;Lescar;3298.0;25.0;1175.0;120.0;1258.0;0.0;44.0;452.0;575.0;160.0;135.0
64348;Lons;4312.0;41.0;1396.0;136.0;1605.0;0.0;50.0;602.0;713.0;221.0;159.0
64373;Mazères-Lezons;612.0;8.0;261.0;24.0;310.0;0.0;14.0;54.0;145.0;24.0;30.0
64387;Momas;218.0;3.0;38.0;5.0;65.0;0.0;3.0;15.0;47.0;8.0;12.0
64413;Narcastet;205.0;2.0;101.0;15.0;94.0;0.0;5.0;23.0;55.0;6.0;21.0
64445;Pau;12723.0;150.0;4328.0;347.0;4037.0;0.0;166.0;648.0;1461.0;567.0;444.0
64448;Poey-de-Lescar;618.0;12.0;185.0;22.0;234.0;0.0;8.0;71.0;124.0;40.0;32.0
64467;Rontignon;255.0;1.0;121.0;12.0;116.0;0.0;5.0;17.0;52.0;9.0;16.0
64511;Sauvagnon;1187.0;17.0;402.0;34.0;454.0;0.0;13.0;83.0;254.0;57.0;70.0
64525;Siros;239.0;4.0;67.0;8.0;90.0;0.0;2.0;104.0;48.0;4.0;12.0
64549;Uzein;377.0;7.0;99.0;16.0;142.0;0.0;8.0;53.0;103.0;24.0;23.0
64550;Uzos;261.0;3.0;121.0;11.0;145.0;0.0;5.0;30.0;51.0;16.0;15.0
64001;Aast;56.0;0.0;28.0;1.0;50.0;0.0;0.0;0.0;12.0;3.0;1.0
64002;Abère;51.0;1.0;6.0;2.0;24.0;0.0;0.0;0.0;11.0;7.0;2.0
64021;Andoins;237.0;4.0;74.0;6.0;126.0;0.0;0.0;0.0;48.0;23.0;13.0
64023;Angaïs;340.0;6.0;125.0;6.0;112.0;0.0;0.0;0.0;52.0;35.0;9.0
64027;Anos;60.0;0.0;29.0;1.0;29.0;0.0;0.0;0.0;16.0;6.0;2.0
64041;Aressy;263.0;1.0;72.0;9.0;132.0;0.0;0.0;0.0;63.0;12.0;14.0
64053;Arrien;55.0;1.0;16.0;2.0;24.0;0.0;0.0;0.0;15.0;5.0;4.0
64054;Arros-de-Nay;279.0;7.0;89.0;2.0;122.0;0.0;0.0;0.0;69.0;17.0;6.0
64058;Arthez-d'Asson;193.0;3.0;46.0;4.0;53.0;0.0;0.0;0.0;39.0;14.0;26.0
64059;Artigueloutan;323.0;6.0;123.0;4.0;183.0;0.0;0.0;0.0;95.0;37.0;18.0
64067;Assat;680.0;16.0;219.0;7.0;289.0;0.0;0.0;0.0;102.0;35.0;20.0
64068;Asson;703.0;18.0;214.0;5.0;286.0;0.0;0.0;0.0;184.0;46.0;30.0
64089;Baleix;33.0;2.0;11.0;1.0;27.0;0.0;0.0;0.0;6.0;12.0;2.0
64091;Baliros;163.0;2.0;38.0;4.0;48.0;0.0;0.0;0.0;56.0;16.0;4.0
64095;Barinque;198.0;5.0;87.0;6.0;57.0;0.0;0.0;0.0;52.0;12.0;3.0
64097;Barzun;202.0;4.0;66.0;0.0;90.0;0.0;0.0;0.0;46.0;11.0;7.0
64101;Baudreix;235.0;7.0;72.0;5.0;77.0;0.0;0.0;0.0;48.0;12.0;8.0
64103;Bédeille;64.0;0.0;20.0;1.0;30.0;0.0;0.0;0.0;10.0;8.0;3.0
64109;Bénéjacq;838.0;10.0;184.0;8.0;227.0;0.0;0.0;0.0;189.0;40.0;29.0
64111;Bentayou-Sérée;26.0;1.0;15.0;0.0;13.0;0.0;0.0;0.0;7.0;11.0;5.0
64114;Bernadets;234.0;2.0;54.0;5.0;92.0;0.0;0.0;0.0;56.0;25.0;9.0
64119;Beuste;288.0;1.0;60.0;3.0;97.0;0.0;0.0;0.0;40.0;13.0;8.0
64132;Bizanos;1561.0;30.0;450.0;24.0;680.0;0.0;0.0;0.0;220.0;129.0;53.0
64133;Boeil-Bezing;460.0;8.0;159.0;5.0;172.0;0.0;0.0;0.0;84.0;35.0;11.0
64137;Bordères;234.0;2.0;102.0;0.0;107.0;0.0;0.0;0.0;73.0;18.0;6.0
64138;Bordes;1114.0;26.0;288.0;13.0;294.0;0.0;0.0;0.0;213.0;51.0;32.0
64145;Bourdettes;176.0;7.0;66.0;2.0;37.0;0.0;0.0;0.0;53.0;9.0;7.0
64148;Bruges-Capbis-Mifaget;345.0;12.0;122.0;5.0;104.0;0.0;0.0;0.0;70.0;13.0;9.0
64152;Buros;723.0;9.0;225.0;10.0;341.0;0.0;0.0;0.0;116.0;79.0;25.0
64173;Casteide-Doat;43.0;0.0;15.0;0.0;23.0;0.0;0.0;0.0;7.0;4.0;4.0
64174;Castéra-Loubix;21.0;0.0;12.0;1.0;4.0;0.0;0.0;0.0;7.0;3.0;0.0
64191;Coarraze;780.0;12.0;267.0;8.0;250.0;0.0;0.0;0.0;134.0;40.0;28.0
64208;Escoubès;167.0;1.0;17.0;3.0;38.0;0.0;0.0;0.0;37.0;7.0;3.0
64211;Eslourenties-Daban;91.0;1.0;28.0;5.0;34.0;0.0;0.0;0.0;38.0;8.0;2.0
64212;Espéchède;51.0;2.0;14.0;2.0;37.0;0.0;0.0;0.0;10.0;2.0;1.0
64216;Espoey;432.0;1.0;95.0;7.0;196.0;0.0;0.0;0.0;78.0;28.0;15.0
64227;Gabaston;215.0;3.0;58.0;4.0;96.0;0.0;0.0;0.0;77.0;23.0;12.0
64238;Ger;797.0;9.0;182.0;6.0;439.0;0.0;0.0;0.0;160.0;49.0;16.0
64246;Gomer;63.0;2.0;47.0;1.0;45.0;0.0;0.0;0.0;22.0;2.0;4.0
64257;Haut-de-Bosdarros;104.0;1.0;41.0;1.0;33.0;0.0;0.0;0.0;31.0;9.0;9.0
64262;Higuères-Souye;82.0;7.0;21.0;0.0;43.0;0.0;0.0;0.0;21.0;8.0;1.0
64266;Hours;86.0;2.0;33.0;1.0;32.0;0.0;0.0;0.0;29.0;7.0;5.0
64269;Idron;1815.0;34.0;434.0;31.0;860.0;0.0;0.0;0.0;270.0;186.0;39.0
64270;Igon;316.0;5.0;101.0;7.0;104.0;0.0;0.0;0.0;103.0;26.0;11.0
64292;Labatmale;101.0;1.0;23.0;3.0;24.0;0.0;0.0;0.0;17.0;8.0;5.0
64293;Labatut-Figuières;69.0;1.0;9.0;1.0;22.0;0.0;0.0;0.0;14.0;7.0;3.0
64302;Lagos;175.0;4.0;72.0;1.0;62.0;0.0;0.0;0.0;35.0;7.0;11.0
64309;Lamayou;89.0;2.0;20.0;2.0;34.0;0.0;0.0;0.0;11.0;2.0;3.0
64329;Lée;458.0;2.0;124.0;7.0;303.0;0.0;0.0;0.0;67.0;53.0;11.0
64338;Lespourcy;60.0;0.0;9.0;1.0;26.0;0.0;0.0;0.0;11.0;10.0;6.0
64339;Lestelle-Bétharram;268.0;4.0;73.0;4.0;101.0;0.0;0.0;0.0;75.0;17.0;9.0
64343;Limendous;215.0;3.0;42.0;2.0;98.0;0.0;0.0;0.0;52.0;11.0;6.0
64344;Livron;164.0;3.0;42.0;6.0;46.0;0.0;0.0;0.0;26.0;7.0;7.0
64346;Lombia;63.0;3.0;12.0;0.0;36.0;0.0;0.0;0.0;18.0;10.0;9.0
64352;Lourenties;135.0;0.0;37.0;2.0;48.0;0.0;0.0;0.0;28.0;12.0;4.0
64358;Lucgarier;96.0;3.0;28.0;2.0;54.0;0.0;0.0;0.0;15.0;6.0;4.0
64370;Maucor;192.0;6.0;70.0;5.0;69.0;0.0;0.0;0.0;33.0;22.0;19.0
64372;Maure;38.0;1.0;8.0;0.0;13.0;0.0;0.0;0.0;8.0;11.0;1.0
64376;Meillon;336.0;8.0;95.0;4.0;147.0;0.0;0.0;0.0;60.0;23.0;9.0
64386;Mirepeix;469.0;6.0;152.0;5.0;117.0;0.0;0.0;0.0;104.0;39.0;19.0
64395;Monségur;51.0;1.0;9.0;0.0;20.0;0.0;0.0;0.0;8.0;10.0;3.0
64398;Montaner;141.0;5.0;43.0;0.0;84.0;0.0;0.0;0.0;32.0;13.0;7.0
64399;Montardon;864.0;8.0;280.0;17.0;393.0;0.0;0.0;0.0;183.0;92.0;22.0
64400;Montaut;464.0;4.0;147.0;6.0;126.0;0.0;0.0;0.0;95.0;26.0;12.0
64405;Morlaàs;1736.0;27.0;443.0;32.0;623.0;0.0;0.0;0.0;278.0;128.0;60.0
64417;Nay;1110.0;29.0;311.0;18.0;365.0;0.0;0.0;0.0;246.0;69.0;42.0
64419;Nousty;542.0;4.0;159.0;7.0;220.0;0.0;0.0;0.0;98.0;32.0;15.0
64438;Ouillon;164.0;2.0;66.0;7.0;83.0;0.0;0.0;0.0;31.0;6.0;8.0
64439;Ousse;618.0;5.0;182.0;9.0;237.0;0.0;0.0;0.0;140.0;45.0;20.0
64444;Pardies-Piétat;170.0;3.0;68.0;2.0;42.0;0.0;0.0;0.0;33.0;12.0;4.0
64445;Pau;9009.0;127.0;2651.0;167.0;3018.0;0.0;0.0;0.0;1113.0;624.0;213.0
64451;Ponson-Debat-Pouts;29.0;0.0;12.0;0.0;18.0;0.0;0.0;0.0;11.0;3.0;1.0
64452;Ponson-Dessus;90.0;1.0;16.0;0.0;64.0;0.0;0.0;0.0;20.0;9.0;5.0
64453;Pontacq;966.0;15.0;235.0;13.0;349.0;0.0;0.0;0.0;229.0;70.0;20.0
64454;Pontiacq-Viellepinte;63.0;1.0;10.0;1.0;24.0;0.0;0.0;0.0;6.0;0.0;0.0
64465;Riupeyrous;67.0;1.0;16.0;1.0;37.0;0.0;0.0;0.0;19.0;5.0;15.0
64469;Saint-Abit;144.0;4.0;27.0;1.0;36.0;0.0;0.0;0.0;49.0;9.0;5.0
64470;Saint-Armou;230.0;4.0;68.0;4.0;87.0;0.0;0.0;0.0;34.0;12.0;2.0
64472;Saint-Castin;282.0;3.0;86.0;6.0;121.0;0.0;0.0;0.0;67.0;15.0;16.0
64482;Saint-Jammes;203.0;4.0;63.0;3.0;96.0;0.0;0.0;0.0;68.0;22.0;7.0
64488;Saint-Laurent-Bretagne;147.0;2.0;39.0;5.0;78.0;0.0;0.0;0.0;35.0;6.0;12.0
64498;Saint-Vincent;123.0;3.0;35.0;1.0;73.0;0.0;0.0;0.0;34.0;13.0;6.0
64507;Saubole;43.0;0.0;8.0;2.0;17.0;0.0;0.0;0.0;14.0;3.0;2.0
64515;Sedze-Maubecq;88.0;2.0;21.0;0.0;26.0;0.0;0.0;0.0;21.0;7.0;2.0
64516;Sedzère;107.0;4.0;35.0;0.0;69.0;0.0;0.0;0.0;32.0;11.0;8.0
64518;Sendets;384.0;10.0;121.0;6.0;152.0;0.0;0.0;0.0;84.0;32.0;28.0
64519;Serres-Castet;1703.0;23.0;395.0;29.0;621.0;0.0;0.0;0.0;339.0;149.0;32.0
64520;Serres-Morlaàs;287.0;2.0;83.0;4.0;184.0;0.0;0.0;0.0;37.0;34.0;13.0
64526;Soumoulou;549.0;5.0;164.0;6.0;186.0;0.0;0.0;0.0;125.0;47.0;17.0
64544;Urost;19.0;0.0;6.0;1.0;20.0;0.0;0.0;0.0;4.0;2.0;3.0
64003;Abidos;100.0;1.0;32.0;37.0;0.0;0.0;0.0;4.0;25.0;1.0;1.0
64005;Abos;193.0;1.0;34.0;142.0;0.0;0.0;3.0;41.0;44.0;2.0;4.0
64028;Anoye;55.0;0.0;13.0;28.0;0.0;0.0;2.0;11.0;11.0;3.0;1.0
64042;Argagnon;263.0;4.0;49.0;128.0;0.0;0.0;1.0;52.0;59.0;6.0;4.0
64043;Argelos;83.0;0.0;27.0;68.0;0.0;0.0;0.0;18.0;22.0;3.0;0.0
64044;Arget;25.0;1.0;0.0;10.0;0.0;0.0;0.0;17.0;8.0;3.0;0.0
64048;Arnos;33.0;0.0;6.0;15.0;0.0;0.0;0.0;16.0;9.0;2.0;3.0
64052;Arricau-Bordes;39.0;0.0;3.0;28.0;0.0;0.0;0.0;6.0;9.0;2.0;1.0
64056;Arrosès;49.0;0.0;11.0;38.0;0.0;0.0;0.0;6.0;15.0;2.0;0.0
64057;Arthez-de-Béarn;668.0;4.0;121.0;277.0;0.0;0.0;15.0;284.0;90.0;15.0;11.0
64061;Artix;1183.0;12.0;253.0;433.0;0.0;0.0;24.0;249.0;205.0;48.0;28.0
64063;Arzacq-Arraziguet;321.0;0.0;59.0;235.0;0.0;0.0;10.0;78.0;46.0;11.0;4.0
64070;Astis;133.0;0.0;15.0;64.0;0.0;0.0;3.0;19.0;42.0;3.0;2.0
64072;Aubertin;219.0;1.0;94.0;118.0;0.0;0.0;4.0;48.0;55.0;9.0;8.0
64073;Aubin;93.0;0.0;26.0;48.0;0.0;0.0;2.0;18.0;16.0;2.0;0.0
64074;Aubous;12.0;0.0;7.0;8.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0
64077;Auga;51.0;0.0;26.0;36.0;0.0;0.0;1.0;7.0;11.0;2.0;1.0
64078;Auriac;68.0;0.0;12.0;72.0;0.0;0.0;1.0;12.0;21.0;9.0;1.0
64079;Aurions-Idernes;35.0;0.0;5.0;44.0;0.0;0.0;0.0;16.0;4.0;0.0;0.0
64082;Auterrive;55.0;1.0;5.0;28.0;0.0;0.0;1.0;9.0;10.0;5.0;2.0
64084;Aydie;45.0;0.0;15.0;42.0;0.0;0.0;0.0;6.0;10.0;4.0;0.0
64087;Baigts-de-Béarn;259.0;4.0;99.0;146.0;0.0;0.0;5.0;37.0;45.0;12.0;5.0
64088;Balansun;82.0;1.0;26.0;50.0;0.0;0.0;2.0;31.0;28.0;4.0;5.0
64090;Baliracq-Maumusson;35.0;0.0;10.0;25.0;0.0;0.0;1.0;20.0;9.0;8.0;0.0
64098;Bassillon-Vauzé;21.0;0.0;5.0;10.0;0.0;0.0;0.0;10.0;5.0;3.0;3.0
64108;Bellocq;369.0;2.0;72.0;136.0;0.0;0.0;7.0;36.0;72.0;16.0;7.0
64112;Bérenx;130.0;4.0;35.0;86.0;0.0;0.0;6.0;37.0;36.0;3.0;0.0
64117;Bésingrand;44.0;0.0;7.0;42.0;0.0;0.0;0.0;2.0;23.0;1.0;1.0
64118;Bétracq;15.0;0.0;4.0;16.0;0.0;0.0;0.0;3.0;2.0;0.0;1.0
64131;Biron;209.0;8.0;63.0;113.0;0.0;0.0;2.0;54.0;29.0;6.0;4.0
64135;Bonnut;240.0;2.0;64.0;193.0;0.0;0.0;5.0;34.0;51.0;5.0;8.0
64139;Bosdarros;327.0;0.0;113.0;194.0;0.0;0.0;10.0;75.0;87.0;7.0;10.0
64141;Boueilh-Boueilho-Lasque;138.0;0.0;18.0;66.0;0.0;0.0;3.0;42.0;34.0;10.0;4.0
64143;Bouillon;30.0;0.0;9.0;30.0;0.0;0.0;0.0;27.0;7.0;7.0;1.0
64144;Boumourt;41.0;0.0;17.0;27.0;0.0;0.0;1.0;12.0;3.0;2.0;7.0
64146;Bournos;115.0;0.0;33.0;67.0;0.0;0.0;3.0;23.0;16.0;11.0;4.0
64153;Burosse-Mendousse;26.0;0.0;8.0;25.0;0.0;0.0;1.0;5.0;5.0;1.0;0.0
64158;Cabidos;61.0;2.0;20.0;57.0;0.0;0.0;1.0;13.0;8.0;13.0;0.0
64159;Cadillon;34.0;0.0;15.0;14.0;0.0;0.0;0.0;7.0;4.0;0.0;1.0
64167;Carrère;85.0;0.0;9.0;37.0;0.0;0.0;0.0;18.0;23.0;2.0;0.0
64168;Carresse-Cassaber;226.0;3.0;50.0;114.0;0.0;0.0;3.0;45.0;55.0;9.0;4.0
64170;Castagnède;51.0;0.0;20.0;57.0;0.0;0.0;0.0;20.0;19.0;3.0;0.0
64171;Casteide-Cami;78.0;0.0;16.0;34.0;0.0;0.0;0.0;19.0;21.0;4.0;6.0
64172;Casteide-Candau;71.0;0.0;16.0;56.0;0.0;0.0;2.0;24.0;16.0;6.0;4.0
64177;Castétis;233.0;2.0;58.0;100.0;0.0;0.0;5.0;76.0;43.0;7.0;3.0
64179;Castetner;63.0;0.0;17.0;31.0;0.0;0.0;0.0;24.0;3.0;2.0;0.0
64180;Castetpugon;75.0;0.0;17.0;28.0;0.0;0.0;2.0;16.0;10.0;8.0;5.0
64181;Castillon(Canton d'Arthez-de-Béarn);107.0;1.0;33.0;37.0;0.0;0.0;2.0;44.0;22.0;2.0;2.0
64182;Castillon(Canton de Lembeye);32.0;0.0;6.0;17.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0
64184;Cescau;178.0;1.0;62.0;105.0;0.0;0.0;5.0;55.0;40.0;13.0;9.0
64190;Claracq;64.0;0.0;6.0;68.0;0.0;0.0;4.0;9.0;11.0;0.0;1.0
64192;Conchez-de-Béarn;28.0;1.0;12.0;25.0;0.0;0.0;0.0;12.0;6.0;3.0;0.0
64193;Corbère-Abères;40.0;0.0;12.0;22.0;0.0;0.0;1.0;6.0;6.0;0.0;0.0
64194;Coslédaà-Lube-Boast;143.0;0.0;40.0;46.0;0.0;0.0;0.0;39.0;32.0;2.0;2.0
64195;Coublucq;32.0;0.0;15.0;26.0;0.0;0.0;0.0;13.0;7.0;2.0;0.0
64196;Crouseilles;36.0;0.0;8.0;30.0;0.0;0.0;0.0;15.0;6.0;2.0;0.0
64197;Cuqueron;64.0;1.0;20.0;44.0;0.0;0.0;1.0;18.0;14.0;13.0;0.0
64199;Diusse;43.0;0.0;6.0;33.0;0.0;0.0;0.0;6.0;2.0;0.0;4.0
64200;Doazon;64.0;1.0;14.0;36.0;0.0;0.0;0.0;21.0;16.0;3.0;6.0
64203;Doumy;116.0;1.0;24.0;48.0;0.0;0.0;1.0;16.0;18.0;1.0;0.0
64205;Escos;75.0;1.0;17.0;37.0;0.0;0.0;1.0;16.0;18.0;4.0;4.0
64210;Escurès;55.0;1.0;11.0;35.0;0.0;0.0;0.0;13.0;17.0;0.0;6.0
64219;Estialescq;83.0;1.0;48.0;40.0;0.0;0.0;0.0;23.0;14.0;4.0;2.0
64226;Fichous-Riumayou;78.0;1.0;15.0;22.0;0.0;0.0;0.0;17.0;19.0;0.0;1.0
64230;Gan;1996.0;13.0;574.0;758.0;0.0;0.0;40.0;433.0;377.0;79.0;36.0
64232;Garlède-Mondebat;50.0;0.0;11.0;54.0;0.0;0.0;1.0;21.0;12.0;4.0;2.0
64233;Garlin;410.0;4.0;105.0;213.0;0.0;0.0;2.0;85.0;84.0;10.0;13.0
64234;Garos;67.0;2.0;26.0;33.0;0.0;0.0;0.0;12.0;26.0;10.0;1.0
64236;Gayon;25.0;0.0;2.0;19.0;0.0;0.0;0.0;4.0;9.0;1.0;1.0
64239;Gerderest;26.0;0.0;10.0;37.0;0.0;0.0;0.0;4.0;13.0;1.0;5.0
64243;Géus-d'Arzacq;62.0;1.0;19.0;30.0;0.0;0.0;1.0;23.0;20.0;6.0;7.0
64254;Hagetaubin;192.0;0.0;47.0;109.0;0.0;0.0;4.0;50.0;45.0;5.0;3.0
64284;Jurançon;2690.0;9.0;647.0;831.0;0.0;0.0;38.0;508.0;344.0;120.0;29.0
64286;Laà-Mondrans;146.0;1.0;23.0;125.0;0.0;0.0;0.0;31.0;23.0;11.0;2.0
64288;Labastide-Cézéracq;169.0;1.0;68.0;67.0;0.0;0.0;1.0;28.0;51.0;6.0;9.0
64290;Labastide-Monréjeau;201.0;0.0;27.0;77.0;0.0;0.0;3.0;35.0;51.0;8.0;12.0
64291;Labastide-Villefranche;147.0;1.0;31.0;56.0;0.0;0.0;2.0;20.0;16.0;4.0;5.0
64295;Labeyrie;32.0;0.0;8.0;26.0;0.0;0.0;0.0;17.0;8.0;2.0;4.0
