CODGEO;LIBGEO;Abstention;Extrême-Gauche;LFI;PCF;PS;EELV;Divers Gauche;LREM;LR;Divers Droite;Debout la France;FN;Divers
19177;Rosiers-de-Juilac;58.0;0.0;9.0;4.0;17.0;0.0;0.0;23.0;8.0;1.0;3.0;19.0;0.0
19179;Saillac;58.0;0.0;11.0;11.0;25.0;0.0;0.0;40.0;29.0;3.0;1.0;2.0;0.0
19182;Saint-Aulaire;308.0;2.0;60.0;14.0;55.0;0.0;0.0;104.0;92.0;12.0;5.0;38.0;0.0
19184;Saint-Bazile-de-Meyssac;38.0;1.0;10.0;1.0;15.0;0.0;0.0;27.0;19.0;0.0;2.0;8.0;0.0
19187;Saint-Bonnet-la-Rivière;139.0;2.0;21.0;4.0;28.0;0.0;0.0;47.0;22.0;3.0;1.0;22.0;0.0
19189;Saint-Bonnet-les-Tours-de-Merle;13.0;0.0;3.0;0.0;7.0;0.0;0.0;2.0;12.0;2.0;1.0;1.0;0.0
19191;Saint-Cernin-de-Larche;247.0;1.0;37.0;7.0;26.0;0.0;0.0;86.0;53.0;10.0;2.0;31.0;0.0
19193;Saint-Cirgues-la-Loutre;47.0;1.0;7.0;3.0;14.0;0.0;0.0;37.0;36.0;2.0;1.0;2.0;0.0
19195;Saint-Cyprien;125.0;1.0;14.0;9.0;13.0;0.0;0.0;39.0;45.0;6.0;4.0;15.0;0.0
19196;Saint-Cyr-la-Roche;166.0;2.0;24.0;2.0;46.0;0.0;0.0;78.0;27.0;4.0;3.0;18.0;0.0
19198;Saint-Eloy-les-Tuileries;36.0;1.0;5.0;3.0;9.0;0.0;0.0;17.0;10.0;0.0;2.0;4.0;0.0
19205;Saint-Geniez-ô-Merle;33.0;1.0;6.0;0.0;5.0;0.0;0.0;24.0;8.0;3.0;0.0;9.0;0.0
19214;Saint-Julien-aux-Bois;179.0;2.0;25.0;7.0;19.0;0.0;0.0;85.0;55.0;4.0;4.0;9.0;0.0
19215;Saint-Julien-le-Pèlerin;58.0;0.0;3.0;2.0;13.0;0.0;0.0;23.0;12.0;1.0;3.0;2.0;0.0
19216;Saint-Julien-le-Vendômois;94.0;3.0;11.0;2.0;16.0;0.0;0.0;46.0;18.0;4.0;0.0;10.0;0.0
19217;Saint-Julien-Maumont;63.0;0.0;12.0;1.0;9.0;0.0;0.0;37.0;18.0;3.0;0.0;3.0;2.0
19223;Saint-Martin-Sepert;87.0;0.0;9.0;4.0;23.0;0.0;0.0;33.0;35.0;4.0;4.0;9.0;0.0
19229;Saint-Pantaléon-de-Larche;1852.0;6.0;311.0;48.0;192.0;15.0;0.0;583.0;600.0;37.0;13.0;166.0;1.0
19230;Saint-Pardoux-Corbier;111.0;3.0;19.0;2.0;30.0;0.0;0.0;53.0;48.0;5.0;4.0;14.0;0.0
19237;Saint-Privat;323.0;2.0;44.0;16.0;76.0;0.0;0.0;159.0;106.0;10.0;7.0;30.0;0.0
19239;Saint-Robert;88.0;0.0;10.0;2.0;30.0;0.0;0.0;65.0;53.0;4.0;1.0;14.0;1.0
19242;Saint-Solve;136.0;2.0;16.0;7.0;35.0;0.0;0.0;73.0;35.0;9.0;1.0;17.0;0.0
19243;Saint-Sornin-Lavolps;304.0;3.0;25.0;7.0;46.0;0.0;0.0;149.0;81.0;9.0;6.0;45.0;0.0
19253;Segonzac;71.0;2.0;10.0;13.0;45.0;0.0;0.0;19.0;22.0;1.0;0.0;10.0;0.0
19254;Ségur-le-Château;55.0;0.0;5.0;3.0;12.0;0.0;0.0;32.0;19.0;4.0;1.0;17.0;0.0
19257;Sérilhac;109.0;0.0;20.0;8.0;23.0;0.0;0.0;33.0;28.0;2.0;1.0;10.0;0.0
19258;Servières-le-Château;154.0;1.0;32.0;7.0;46.0;0.0;0.0;84.0;32.0;8.0;1.0;12.0;1.0
19259;Sexcles;71.0;0.0;15.0;4.0;13.0;0.0;0.0;37.0;20.0;5.0;1.0;2.0;0.0
19260;Sioniac;76.0;1.0;13.0;1.0;17.0;0.0;0.0;33.0;22.0;2.0;2.0;10.0;0.0
19271;Tudeils;89.0;2.0;9.0;4.0;8.0;1.0;0.0;39.0;32.0;7.0;0.0;9.0;0.0
19273;Turenne;317.0;5.0;50.0;8.0;36.0;0.0;0.0;123.0;72.0;9.0;8.0;40.0;0.0
19274;Ussac;1486.0;9.0;178.0;38.0;201.0;0.0;0.0;597.0;426.0;105.0;21.0;123.0;0.0
19278;Varetz;841.0;5.0;102.0;39.0;123.0;6.0;0.0;309.0;189.0;28.0;13.0;122.0;0.0
19279;Vars-sur-Roseix;107.0;0.0;18.0;2.0;29.0;0.0;0.0;46.0;38.0;6.0;4.0;26.0;0.0
19280;Végennes;48.0;0.0;18.0;1.0;15.0;0.0;0.0;29.0;26.0;5.0;7.0;9.0;0.0
19286;Vignols;201.0;1.0;25.0;12.0;53.0;0.0;0.0;64.0;51.0;4.0;1.0;16.0;0.0
19288;Voutezac;370.0;2.0;100.0;18.0;99.0;0.0;0.0;182.0;103.0;15.0;7.0;56.0;0.0
19289;Yssandon;275.0;0.0;48.0;19.0;32.0;0.0;0.0;95.0;58.0;11.0;4.0;23.0;0.0
2A001;Afa;1398.0;5.0;81.0;26.0;0.0;0.0;0.0;337.0;257.0;5.0;0.0;0.0;237.0
2A004;Ajaccio;12894.0;61.0;755.0;358.0;0.0;0.0;0.0;2323.0;3986.0;82.0;0.0;0.0;1923.0
2A006;Alata;1777.0;12.0;129.0;36.0;0.0;0.0;0.0;266.0;256.0;6.0;0.0;0.0;204.0
2A014;Ambiegna;26.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;32.0
2A017;Appietto;926.0;2.0;39.0;7.0;0.0;0.0;0.0;138.0;159.0;1.0;0.0;0.0;94.0
2A019;Arbori;34.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;34.0;1.0;0.0;0.0;9.0
2A022;Arro;26.0;0.0;6.0;0.0;0.0;0.0;0.0;2.0;14.0;0.0;0.0;0.0;32.0
2A027;Azzana;44.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;7.0;0.0;0.0;0.0;11.0
2A028;Balogna;96.0;2.0;2.0;0.0;0.0;0.0;0.0;12.0;21.0;0.0;0.0;0.0;86.0
2A032;Bastelicaccia;1733.0;4.0;114.0;25.0;0.0;0.0;0.0;301.0;357.0;8.0;0.0;0.0;201.0
2A040;Bocognano;251.0;0.0;9.0;4.0;0.0;0.0;0.0;58.0;78.0;0.0;0.0;0.0;73.0
2A048;Calcatoggio;266.0;1.0;13.0;5.0;0.0;0.0;0.0;67.0;132.0;2.0;0.0;0.0;44.0
2A060;Cannelle;33.0;0.0;2.0;2.0;0.0;0.0;0.0;17.0;26.0;0.0;0.0;0.0;11.0
2A062;Carbuccia;143.0;1.0;9.0;5.0;0.0;0.0;0.0;12.0;22.0;2.0;0.0;0.0;102.0
2A065;Cargèse;551.0;1.0;17.0;8.0;0.0;0.0;0.0;72.0;98.0;1.0;0.0;0.0;141.0
2A070;Casaglione;229.0;0.0;10.0;4.0;0.0;0.0;0.0;30.0;35.0;1.0;0.0;0.0;60.0
2A090;Coggia;381.0;2.0;8.0;8.0;0.0;0.0;0.0;60.0;49.0;2.0;0.0;0.0;113.0
2A100;Cristinacce;24.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;10.0;2.0;0.0;0.0;18.0
2A103;Cuttoli-Corticchiato;1023.0;2.0;53.0;17.0;0.0;0.0;0.0;116.0;80.0;4.0;0.0;0.0;246.0
2A108;Evisa;111.0;1.0;0.0;1.0;0.0;0.0;0.0;18.0;23.0;0.0;0.0;0.0;36.0
2A131;Guagno;91.0;2.0;0.0;3.0;0.0;0.0;0.0;11.0;17.0;1.0;0.0;0.0;57.0
2A141;Letia;100.0;0.0;4.0;1.0;0.0;0.0;0.0;28.0;71.0;0.0;0.0;0.0;39.0
2A144;Lopigna;96.0;0.0;3.0;0.0;0.0;0.0;0.0;12.0;17.0;0.0;0.0;0.0;45.0
2A154;Marignana;90.0;0.0;1.0;3.0;0.0;0.0;0.0;20.0;19.0;1.0;0.0;0.0;37.0
2A174;Murzo;61.0;0.0;4.0;1.0;0.0;0.0;0.0;23.0;7.0;0.0;0.0;0.0;16.0
2A196;Orto;70.0;0.0;11.0;0.0;0.0;0.0;0.0;10.0;34.0;0.0;0.0;0.0;22.0
2A197;Osani;70.0;1.0;12.0;0.0;0.0;0.0;0.0;17.0;20.0;0.0;0.0;0.0;19.0
2A198;Ota;322.0;1.0;16.0;8.0;0.0;0.0;0.0;44.0;65.0;0.0;0.0;0.0;61.0
2A203;Partinello;44.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;39.0;0.0;0.0;0.0;6.0
2A204;Pastricciola;117.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;25.0;2.0;0.0;0.0;30.0
2A209;Peri;901.0;4.0;43.0;16.0;0.0;0.0;0.0;148.0;481.0;5.0;0.0;0.0;134.0
2A212;Piana;256.0;1.0;16.0;36.0;0.0;0.0;0.0;50.0;36.0;3.0;0.0;0.0;33.0
2A240;Poggiolo;49.0;1.0;2.0;4.0;0.0;0.0;0.0;9.0;46.0;0.0;0.0;0.0;35.0
2A258;Renno;86.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;58.0;0.0;0.0;0.0;15.0
2A259;Rezza;35.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;46.0;0.0;0.0;0.0;5.0
2A262;Rosazia;54.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;22.0;0.0;0.0;0.0;17.0
2A266;Salice;50.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0;36.0;0.0;0.0;0.0;16.0
2A270;Sari-d'Orcino;151.0;1.0;7.0;2.0;0.0;0.0;0.0;36.0;87.0;0.0;0.0;0.0;46.0
2A271;Sarrola-Carcopino;1178.0;2.0;70.0;10.0;0.0;0.0;0.0;146.0;311.0;4.0;0.0;0.0;168.0
2A279;Serriera;39.0;0.0;3.0;0.0;0.0;0.0;0.0;61.0;8.0;0.0;0.0;0.0;7.0
2A282;Soccia;76.0;0.0;9.0;1.0;0.0;0.0;0.0;27.0;44.0;0.0;0.0;0.0;41.0
2A295;Sant'Andréa-d'Orcino;45.0;1.0;3.0;1.0;0.0;0.0;0.0;14.0;12.0;0.0;0.0;0.0;16.0
2A323;Tavaco;177.0;0.0;13.0;2.0;0.0;0.0;0.0;10.0;37.0;0.0;0.0;0.0;12.0
2A324;Tavera;224.0;0.0;24.0;3.0;0.0;0.0;0.0;35.0;24.0;2.0;0.0;0.0;79.0
2A330;Ucciani;252.0;1.0;12.0;4.0;0.0;0.0;0.0;37.0;85.0;4.0;0.0;0.0;91.0
2A336;Valle-di-Mezzana;151.0;0.0;4.0;2.0;0.0;0.0;0.0;39.0;91.0;2.0;0.0;0.0;35.0
2A345;Vero;222.0;1.0;8.0;7.0;0.0;0.0;0.0;27.0;38.0;7.0;0.0;0.0;50.0
2A348;Vico;551.0;2.0;9.0;11.0;0.0;0.0;0.0;115.0;121.0;4.0;0.0;0.0;99.0
2A351;Villanova;127.0;1.0;22.0;6.0;0.0;0.0;0.0;48.0;52.0;0.0;0.0;0.0;64.0
2A004;Ajaccio;7431.0;67.0;353.0;139.0;0.0;0.0;0.0;854.0;1073.0;0.0;0.0;0.0;985.0
2A008;Albitreccia;713.0;6.0;46.0;24.0;0.0;0.0;0.0;180.0;227.0;0.0;0.0;0.0;127.0
2A011;Altagène;47.0;0.0;2.0;1.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;17.0
2A018;Arbellara;66.0;0.0;2.0;4.0;0.0;0.0;0.0;7.0;15.0;0.0;0.0;0.0;45.0
2A021;Argiusta-Moriccio;36.0;0.0;2.0;5.0;0.0;0.0;0.0;9.0;30.0;0.0;0.0;0.0;41.0
2A024;Aullène;88.0;0.0;4.0;5.0;0.0;0.0;0.0;24.0;59.0;0.0;0.0;0.0;38.0
2A026;Azilone-Ampaza;81.0;1.0;7.0;0.0;0.0;0.0;0.0;19.0;23.0;0.0;0.0;0.0;26.0
2A031;Bastelica;291.0;1.0;11.0;16.0;0.0;0.0;0.0;38.0;127.0;0.0;0.0;0.0;74.0
2A035;Belvédère-Campomoro;82.0;0.0;1.0;9.0;0.0;0.0;0.0;45.0;49.0;0.0;0.0;0.0;52.0
2A038;Bilia;19.0;0.0;3.0;29.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;7.0
2A041;Bonifacio;1034.0;5.0;52.0;24.0;0.0;0.0;0.0;903.0;360.0;0.0;0.0;0.0;179.0
2A056;Campo;58.0;0.0;1.0;2.0;0.0;0.0;0.0;21.0;26.0;0.0;0.0;0.0;21.0
2A061;Carbini;51.0;0.0;5.0;0.0;0.0;0.0;0.0;17.0;41.0;0.0;0.0;0.0;14.0
2A064;Cardo-Torgia;25.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;10.0;0.0;0.0;0.0;9.0
2A066;Cargiaca;22.0;0.0;3.0;2.0;0.0;0.0;0.0;3.0;21.0;0.0;0.0;0.0;11.0
2A071;Casalabriva;69.0;2.0;6.0;4.0;0.0;0.0;0.0;13.0;38.0;0.0;0.0;0.0;34.0
2A085;Cauro;609.0;2.0;30.0;16.0;0.0;0.0;0.0;112.0;152.0;0.0;0.0;0.0;123.0
2A089;Ciamannacce;88.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;82.0;0.0;0.0;0.0;1.0
2A091;Cognocoli-Monticchi;99.0;0.0;1.0;2.0;0.0;0.0;0.0;28.0;59.0;0.0;0.0;0.0;34.0
2A092;Conca;383.0;1.0;10.0;2.0;0.0;0.0;0.0;68.0;173.0;0.0;0.0;0.0;216.0
2A094;Corrano;38.0;1.0;2.0;7.0;0.0;0.0;0.0;8.0;72.0;0.0;0.0;0.0;7.0
2A098;Coti-Chiavari;385.0;2.0;25.0;6.0;0.0;0.0;0.0;106.0;124.0;0.0;0.0;0.0;50.0
2A099;Cozzano;145.0;3.0;1.0;6.0;0.0;0.0;0.0;66.0;53.0;0.0;0.0;0.0;38.0
2A104;Eccica-Suarella;407.0;1.0;43.0;5.0;0.0;0.0;0.0;90.0;46.0;0.0;0.0;0.0;256.0
2A114;Figari;624.0;2.0;29.0;10.0;0.0;0.0;0.0;128.0;179.0;0.0;0.0;0.0;139.0
2A115;Foce;51.0;0.0;0.0;16.0;0.0;0.0;0.0;8.0;12.0;0.0;0.0;0.0;51.0
2A117;Forciolo;44.0;1.0;0.0;1.0;0.0;0.0;0.0;13.0;22.0;0.0;0.0;0.0;16.0
2A118;Fozzano;75.0;0.0;2.0;4.0;0.0;0.0;0.0;30.0;14.0;0.0;0.0;0.0;55.0
2A119;Frasseto;94.0;0.0;4.0;2.0;0.0;0.0;0.0;17.0;36.0;0.0;0.0;0.0;19.0
2A127;Giuncheto;40.0;0.0;2.0;4.0;0.0;0.0;0.0;14.0;13.0;0.0;0.0;0.0;26.0
2A128;Granace;37.0;0.0;0.0;4.0;0.0;0.0;0.0;14.0;10.0;0.0;0.0;0.0;36.0
2A129;Grossa;22.0;0.0;2.0;1.0;0.0;0.0;0.0;15.0;19.0;0.0;0.0;0.0;15.0
2A130;Grosseto-Prugna;1361.0;6.0;46.0;25.0;0.0;0.0;0.0;215.0;942.0;0.0;0.0;0.0;157.0
2A132;Guargualé;25.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;45.0;0.0;0.0;0.0;10.0
2A133;Guitera-les-Bains;83.0;0.0;2.0;3.0;0.0;0.0;0.0;12.0;7.0;0.0;0.0;0.0;76.0
2A139;Lecci;510.0;2.0;15.0;3.0;0.0;0.0;0.0;119.0;231.0;0.0;0.0;0.0;178.0
2A142;Levie;204.0;2.0;2.0;12.0;0.0;0.0;0.0;60.0;121.0;0.0;0.0;0.0;261.0
2A146;Loreto-di-Tallano;19.0;1.0;3.0;9.0;0.0;0.0;0.0;8.0;18.0;0.0;0.0;0.0;4.0
2A158;Mela;33.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;19.0;0.0;0.0;0.0;14.0
2A160;Moca-Croce;124.0;0.0;4.0;1.0;0.0;0.0;0.0;23.0;50.0;0.0;0.0;0.0;53.0
2A163;Monacia-d'Aullène;205.0;0.0;16.0;7.0;0.0;0.0;0.0;74.0;130.0;0.0;0.0;0.0;56.0
2A181;Ocana;210.0;2.0;31.0;22.0;0.0;0.0;0.0;45.0;16.0;0.0;0.0;0.0;62.0
2A186;Olivese;145.0;0.0;3.0;3.0;0.0;0.0;0.0;17.0;80.0;0.0;0.0;0.0;52.0
2A189;Olmeto;438.0;0.0;27.0;7.0;0.0;0.0;0.0;315.0;138.0;0.0;0.0;0.0;204.0
2A191;Olmiccia;40.0;0.0;2.0;8.0;0.0;0.0;0.0;3.0;20.0;0.0;0.0;0.0;20.0
2A200;Palneca;119.0;0.0;3.0;0.0;0.0;0.0;0.0;16.0;88.0;0.0;0.0;0.0;51.0
2A211;Petreto-Bicchisano;305.0;6.0;9.0;36.0;0.0;0.0;0.0;39.0;95.0;0.0;0.0;0.0;89.0
2A215;Pianotolli-Caldarello;410.0;2.0;14.0;6.0;0.0;0.0;0.0;80.0;136.0;0.0;0.0;0.0;66.0
2A228;Pietrosella;461.0;1.0;35.0;11.0;0.0;0.0;0.0;426.0;162.0;0.0;0.0;0.0;79.0
2A232;Pila-Canale;119.0;1.0;3.0;2.0;0.0;0.0;0.0;22.0;69.0;0.0;0.0;0.0;37.0
2A247;Porto-Vecchio;5069.0;13.0;151.0;64.0;0.0;0.0;0.0;836.0;1776.0;0.0;0.0;0.0;1266.0
2A249;Propriano;1099.0;9.0;49.0;35.0;0.0;0.0;0.0;257.0;542.0;0.0;0.0;0.0;421.0
2A253;Quasquara;36.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;22.0;0.0;0.0;0.0;9.0
2A254;Quenza;111.0;0.0;2.0;14.0;0.0;0.0;0.0;38.0;62.0;0.0;0.0;0.0;55.0
2A268;Sampolo;51.0;2.0;6.0;2.0;0.0;0.0;0.0;14.0;21.0;0.0;0.0;0.0;12.0
2A269;Sari-Solenzara;644.0;1.0;22.0;13.0;0.0;0.0;0.0;117.0;266.0;0.0;0.0;0.0;172.0
2A272;Sartène;948.0;6.0;30.0;340.0;0.0;0.0;0.0;234.0;282.0;0.0;0.0;0.0;454.0
2A276;Serra-di-Ferro;165.0;0.0;8.0;3.0;0.0;0.0;0.0;61.0;126.0;0.0;0.0;0.0;149.0
2A278;Serra-di-Scopamène;55.0;0.0;2.0;3.0;0.0;0.0;0.0;17.0;43.0;0.0;0.0;0.0;16.0
2A284;Sollacaro;162.0;1.0;15.0;12.0;0.0;0.0;0.0;46.0;43.0;0.0;0.0;0.0;71.0
2A285;Sorbollano;22.0;1.0;1.0;0.0;0.0;0.0;0.0;25.0;31.0;0.0;0.0;0.0;6.0
2A288;Sotta;474.0;5.0;19.0;14.0;0.0;0.0;0.0;134.0;217.0;0.0;0.0;0.0;143.0
2A300;San-Gavino-di-Carbini;475.0;0.0;30.0;8.0;0.0;0.0;0.0;112.0;135.0;0.0;0.0;0.0;143.0
2A308;Sainte-Lucie-de-Tallano;183.0;1.0;5.0;12.0;0.0;0.0;0.0;46.0;205.0;0.0;0.0;0.0;114.0
2A310;Santa-Maria-Figaniella;36.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;38.0;0.0;0.0;0.0;23.0
2A312;Santa-Maria-Siché;184.0;3.0;6.0;8.0;0.0;0.0;0.0;60.0;41.0;0.0;0.0;0.0;60.0
2A322;Tasso;151.0;0.0;2.0;6.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;0.0;62.0
2A326;Tolla;61.0;0.0;10.0;6.0;0.0;0.0;0.0;31.0;28.0;0.0;0.0;0.0;39.0
2A331;Urbalacone;32.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;23.0;0.0;0.0;0.0;9.0
2A349;Viggianello;233.0;0.0;20.0;17.0;0.0;0.0;0.0;45.0;32.0;0.0;0.0;0.0;182.0
2A357;Zérubia;21.0;0.0;0.0;2.0;0.0;0.0;0.0;14.0;8.0;0.0;0.0;0.0;12.0
2A358;Zévaco;31.0;0.0;3.0;1.0;0.0;0.0;0.0;7.0;27.0;0.0;0.0;0.0;11.0
2A359;Zicavo;144.0;0.0;0.0;2.0;0.0;0.0;0.0;26.0;67.0;0.0;0.0;0.0;44.0
2A360;Zigliara;76.0;0.0;2.0;1.0;0.0;0.0;0.0;25.0;27.0;0.0;0.0;0.0;25.0
2A362;Zonza;956.0;7.0;44.0;6.0;0.0;0.0;0.0;251.0;258.0;0.0;0.0;0.0;484.0
2A363;Zoza;38.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;12.0;0.0;0.0;0.0;16.0
2B029;Barbaggio;108.0;0.0;6.0;7.0;0.0;0.0;10.0;16.0;20.0;0.0;0.0;3.0;36.0
2B030;Barrettali;88.0;0.0;4.0;3.0;0.0;0.0;18.0;38.0;23.0;2.0;0.0;3.0;14.0
2B033;Bastia;12411.0;41.0;404.0;607.0;0.0;0.0;1106.0;1807.0;1433.0;145.0;0.0;453.0;2758.0
2B037;Biguglia;2207.0;7.0;77.0;61.0;0.0;0.0;92.0;298.0;1048.0;23.0;0.0;120.0;697.0
2B042;Borgo;3276.0;12.0;69.0;42.0;0.0;0.0;65.0;226.0;782.0;17.0;0.0;87.0;408.0
2B043;Brando;614.0;2.0;46.0;27.0;0.0;0.0;46.0;240.0;140.0;5.0;0.0;29.0;200.0
2B046;Cagnano;80.0;0.0;6.0;4.0;0.0;0.0;5.0;49.0;20.0;1.0;0.0;3.0;26.0
2B058;Canari;115.0;1.0;5.0;7.0;0.0;0.0;22.0;38.0;20.0;2.0;0.0;1.0;44.0
2B086;Centuri;93.0;0.0;9.0;20.0;0.0;0.0;4.0;51.0;11.0;1.0;0.0;7.0;27.0
2B107;Ersa;65.0;0.0;2.0;1.0;0.0;0.0;2.0;31.0;97.0;2.0;0.0;0.0;27.0
2B109;Farinole;77.0;1.0;1.0;6.0;0.0;0.0;10.0;31.0;56.0;1.0;0.0;1.0;60.0
2B120;Furiani;2272.0;12.0;90.0;99.0;0.0;0.0;154.0;302.0;335.0;28.0;0.0;114.0;626.0
2B136;Lama;86.0;0.0;3.0;1.0;0.0;0.0;6.0;23.0;17.0;2.0;0.0;1.0;36.0
2B148;Lucciana;2025.0;3.0;55.0;41.0;0.0;0.0;87.0;234.0;269.0;18.0;0.0;117.0;374.0
2B152;Luri;294.0;4.0;11.0;13.0;0.0;0.0;13.0;171.0;34.0;5.0;0.0;5.0;145.0
2B159;Meria;35.0;0.0;4.0;9.0;0.0;0.0;2.0;26.0;14.0;3.0;0.0;5.0;12.0
2B170;Morsiglia;43.0;0.0;3.0;7.0;0.0;0.0;4.0;50.0;9.0;0.0;0.0;1.0;18.0
2B172;Murato;241.0;1.0;11.0;19.0;0.0;0.0;12.0;119.0;34.0;2.0;0.0;6.0;81.0
2B178;Nonza;44.0;0.0;1.0;0.0;0.0;0.0;18.0;22.0;6.0;0.0;0.0;1.0;45.0
2B183;Ogliastro;15.0;0.0;1.0;1.0;0.0;0.0;65.0;8.0;1.0;0.0;0.0;0.0;9.0
2B184;Olcani;39.0;0.0;2.0;15.0;0.0;0.0;13.0;14.0;5.0;1.0;0.0;1.0;9.0
2B185;Oletta;566.0;1.0;15.0;19.0;0.0;0.0;17.0;138.0;117.0;5.0;0.0;23.0;164.0
2B187;Olmeta-di-Capocorso;78.0;0.0;2.0;4.0;0.0;0.0;18.0;7.0;30.0;0.0;0.0;4.0;21.0
2B188;Olmeta-di-Tuda;192.0;0.0;2.0;8.0;0.0;0.0;29.0;21.0;17.0;0.0;0.0;8.0;91.0
2B205;Patrimonio;303.0;0.0;20.0;18.0;0.0;0.0;13.0;67.0;45.0;0.0;0.0;7.0;206.0
2B223;Pietralba;212.0;0.0;4.0;20.0;0.0;0.0;3.0;73.0;100.0;1.0;0.0;2.0;69.0
2B224;Pietracorbara;264.0;1.0;30.0;20.0;0.0;0.0;11.0;92.0;120.0;3.0;0.0;11.0;42.0
2B230;Piève;53.0;1.0;5.0;6.0;0.0;0.0;11.0;17.0;14.0;0.0;0.0;0.0;10.0
2B233;Pino;89.0;0.0;6.0;5.0;0.0;0.0;6.0;85.0;22.0;0.0;0.0;3.0;29.0
2B239;Poggio-d'Oletta;82.0;0.0;5.0;4.0;0.0;0.0;12.0;48.0;15.0;0.0;0.0;6.0;29.0
2B257;Rapale;72.0;0.0;7.0;8.0;0.0;0.0;2.0;14.0;26.0;0.0;0.0;1.0;15.0
2B261;Rogliano;213.0;1.0;18.0;31.0;0.0;0.0;5.0;168.0;47.0;1.0;0.0;7.0;60.0
2B265;Rutali;169.0;0.0;5.0;4.0;0.0;0.0;17.0;36.0;96.0;1.0;0.0;3.0;36.0
2B281;Sisco;348.0;4.0;33.0;15.0;0.0;0.0;23.0;133.0;55.0;4.0;0.0;13.0;284.0
2B287;Sorio;62.0;0.0;1.0;2.0;0.0;0.0;1.0;37.0;12.0;0.0;0.0;0.0;14.0
2B298;Saint-Florent;618.0;1.0;17.0;21.0;0.0;0.0;44.0;133.0;203.0;9.0;0.0;33.0;391.0
2B301;San-Gavino-di-Tenda;41.0;0.0;1.0;2.0;0.0;0.0;1.0;18.0;11.0;0.0;0.0;0.0;7.0
2B305;San-Martino-di-Lota;1001.0;1.0;50.0;140.0;0.0;0.0;116.0;158.0;156.0;8.0;0.0;32.0;361.0
2B309;Santa-Maria-di-Lota;764.0;8.0;45.0;68.0;0.0;0.0;77.0;96.0;146.0;8.0;0.0;28.0;450.0
2B314;Santo-Pietro-di-Tenda;175.0;0.0;3.0;5.0;0.0;0.0;10.0;29.0;17.0;2.0;0.0;3.0;120.0
2B327;Tomino;32.0;0.0;2.0;4.0;0.0;0.0;1.0;151.0;4.0;2.0;0.0;0.0;14.0
2B332;Urtaca;93.0;0.0;14.0;2.0;0.0;0.0;2.0;32.0;26.0;0.0;0.0;0.0;28.0
2B333;Vallecalle;62.0;1.0;10.0;4.0;0.0;0.0;11.0;7.0;11.0;3.0;0.0;3.0;21.0
2B350;Vignale;103.0;0.0;0.0;6.0;0.0;0.0;4.0;10.0;29.0;2.0;0.0;6.0;17.0
2B353;Ville-di-Pietrabugno;1085.0;9.0;38.0;39.0;0.0;0.0;101.0;262.0;229.0;9.0;0.0;49.0;287.0
2B002;Aghione;66.0;0.0;3.0;0.0;0.0;0.0;0.0;68.0;10.0;3.0;0.0;7.0;25.0
2B003;Aiti;48.0;0.0;8.0;1.0;0.0;0.0;0.0;11.0;2.0;2.0;0.0;0.0;2.0
2B005;Alando;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;3.0;0.0;0.0;16.0
2B007;Albertacce;114.0;0.0;2.0;5.0;0.0;0.0;2.0;23.0;11.0;11.0;0.0;8.0;127.0
2B009;Aléria;718.0;1.0;24.0;2.0;0.0;0.0;16.0;185.0;51.0;158.0;0.0;34.0;194.0
2B010;Algajola;107.0;0.0;1.0;0.0;0.0;0.0;0.0;20.0;28.0;29.0;0.0;3.0;68.0
2B012;Altiani;49.0;0.0;1.0;1.0;0.0;0.0;0.0;35.0;1.0;6.0;0.0;0.0;11.0
2B013;Alzi;10.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;26.0
2B015;Ampriani;7.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;13.0
2B016;Antisanti;210.0;0.0;6.0;5.0;0.0;0.0;1.0;104.0;38.0;13.0;0.0;5.0;82.0
2B020;Aregno;165.0;1.0;4.0;2.0;0.0;0.0;2.0;21.0;7.0;154.0;0.0;4.0;111.0
